tot_purch_amt,sale_month,cty_twnshp_nme,crv_nbr,df.sale_year,dates,quarter
505000,7,Minneapolis,1292843,2021,2021-11-04,Q4-2021
130000,7,Minneapolis,1292848,2021,2021-11-04,Q4-2021
232500,7,St. Paul,1292853,2021,2021-08-23,Q3-2021
215000,7,St. Paul,1292878,2021,2021-08-30,Q3-2021
275000,7,Minneapolis,1292886,2021,2021-10-15,Q4-2021
5.00E+05,8,St. Paul,1292887,2021,2021-08-31,Q3-2021
234000,7,St. Paul,1292894,2021,2021-08-26,Q3-2021
530000,8,Minneapolis,1292901,2021,2021-10-04,Q4-2021
917000,7,Minneapolis,1292964,2021,2021-10-21,Q4-2021
238000,7,Minneapolis,1292970,2021,2021-10-15,Q4-2021
425000,7,Minneapolis,1292973,2021,2021-10-28,Q4-2021
2.00E+05,7,St. Paul,1292977,2021,2021-08-30,Q3-2021
125000,7,St. Paul,1292990,2021,2021-08-11,Q3-2021
236000,7,Minneapolis,1293021,2021,2021-10-06,Q4-2021
254000,7,Minneapolis,1293034,2021,2021-10-20,Q4-2021
229900,7,Minneapolis,1293056,2021,2021-10-28,Q4-2021
4.00E+05,7,St. Paul,1293076,2021,2021-08-24,Q3-2021
203000,7,Minneapolis,1293080,2021,2021-11-02,Q4-2021
480000,7,Minneapolis,1293081,2021,2021-10-21,Q4-2021
540000,7,Minneapolis,1293093,2021,2021-10-22,Q4-2021
380000,7,Minneapolis,1293140,2021,2021-10-12,Q4-2021
340000,7,St. Paul,1293181,2021,2021-09-15,Q3-2021
410000,7,Minneapolis,1293197,2021,2021-10-20,Q4-2021
635000,7,Minneapolis,1293218,2021,2021-10-21,Q4-2021
205000,7,Minneapolis,1293269,2021,2021-10-20,Q4-2021
187500,7,St. Paul,1293284,2021,2021-08-23,Q3-2021
350000,7,St. Paul,1293286,2021,2021-09-24,Q3-2021
237500,7,Minneapolis,1293290,2021,2021-10-13,Q4-2021
6.00E+05,7,Minneapolis,1293294,2021,2021-10-13,Q4-2021
2.00E+05,7,St. Paul,1293301,2021,2021-09-21,Q3-2021
175000,7,Minneapolis,1293309,2021,2021-10-12,Q4-2021
420000,8,Minneapolis,1293312,2021,2021-10-04,Q4-2021
720000,7,St. Paul,1293315,2021,2021-11-01,Q4-2021
249500,7,St. Paul,1293330,2021,2021-08-30,Q3-2021
446000,7,Minneapolis,1293357,2021,2021-10-21,Q4-2021
242000,7,Minneapolis,1293360,2021,2021-10-08,Q4-2021
250000,7,Minneapolis,1293364,2021,2021-10-28,Q4-2021
275000,7,St. Paul,1293387,2021,2021-08-05,Q3-2021
549900,7,St. Paul,1293412,2021,2021-09-15,Q3-2021
539900,7,Minneapolis,1293451,2021,2021-10-18,Q4-2021
465000,7,Minneapolis,1293452,2021,2021-10-28,Q4-2021
1750000,8,Minneapolis,1293471,2021,2021-10-16,Q4-2021
412000,7,St. Paul,1293478,2021,2021-09-15,Q3-2021
138000,7,Minneapolis,1293509,2021,2021-10-12,Q4-2021
285000,7,St. Paul,1293534,2021,2021-09-20,Q3-2021
620000,7,Minneapolis,1293547,2021,2021-10-26,Q4-2021
248000,8,Minneapolis,1293577,2021,2021-10-16,Q4-2021
330000,7,Minneapolis,1293592,2021,2021-10-08,Q4-2021
266000,7,Minneapolis,1293605,2021,2021-11-02,Q4-2021
220000,8,Minneapolis,1293606,2021,2021-10-14,Q4-2021
660000,7,Minneapolis,1293618,2021,2021-09-03,Q3-2021
340000,8,Minneapolis,1293642,2021,2021-10-12,Q4-2021
265000,8,Minneapolis,1293654,2021,2021-10-13,Q4-2021
272000,7,Minneapolis,1293666,2021,2021-10-20,Q4-2021
435000,8,Minneapolis,1293670,2021,2021-10-16,Q4-2021
265000,8,Minneapolis,1293699,2021,2021-10-14,Q4-2021
435000,7,Minneapolis,1293706,2021,2021-10-12,Q4-2021
269000,8,Minneapolis,1293721,2021,2021-10-16,Q4-2021
315000,8,St. Paul,1293722,2021,2021-08-09,Q3-2021
360000,7,Minneapolis,1293743,2021,2021-10-20,Q4-2021
270000,8,Minneapolis,1293753,2021,2021-10-28,Q4-2021
285000,7,Minneapolis,1293780,2021,2021-10-13,Q4-2021
460000,8,St. Paul,1293796,2021,2021-08-05,Q3-2021
275000,7,Minneapolis,1293815,2021,2021-10-20,Q4-2021
409900,7,Minneapolis,1293820,2021,2021-10-13,Q4-2021
180000,7,St. Paul,1293841,2021,2021-09-21,Q3-2021
390000,8,Minneapolis,1293845,2021,2021-10-20,Q4-2021
625000,8,St. Paul,1293866,2021,2021-09-03,Q3-2021
459550,8,Minneapolis,1293875,2021,2021-10-12,Q4-2021
177000,7,Minneapolis,1293892,2021,2021-10-13,Q4-2021
519000,8,Minneapolis,1293903,2021,2021-10-14,Q4-2021
157500,8,Minneapolis,1293905,2021,2021-10-20,Q4-2021
250000,8,Minneapolis,1293942,2021,2021-10-14,Q4-2021
291000,8,Minneapolis,1293964,2021,2021-10-28,Q4-2021
446500,8,St. Paul,1293972,2021,2021-09-24,Q3-2021
5400000,8,Minneapolis,1294007,2021,2021-10-25,Q4-2021
430000,8,Minneapolis,1294024,2021,2021-10-20,Q4-2021
442000,8,St. Paul,1294027,2021,2021-08-11,Q3-2021
699000,7,Minneapolis,1294031,2021,2021-10-26,Q4-2021
148000,8,St. Paul,1294041,2021,2021-08-30,Q3-2021
280000,7,St. Paul,1294068,2021,2021-09-24,Q3-2021
204500,8,Minneapolis,1294071,2021,2021-11-02,Q4-2021
9.00E+05,8,Minneapolis,1294076,2021,2021-10-25,Q4-2021
885000,7,Minneapolis,1294079,2021,2021-10-20,Q4-2021
3.00E+05,8,Minneapolis,1294100,2021,2021-10-14,Q4-2021
345000,8,St. Paul,1294102,2021,2021-08-31,Q3-2021
750000,7,St. Paul,1294117,2021,2021-10-06,Q4-2021
401000,8,St. Paul,1294125,2021,2021-08-11,Q3-2021
305000,7,Minneapolis,1294170,2021,2021-10-16,Q4-2021
390000,7,Minneapolis,1294171,2021,2021-10-16,Q4-2021
340000,8,Minneapolis,1294173,2021,2021-10-13,Q4-2021
830000,7,Minneapolis,1294189,2021,2021-10-20,Q4-2021
105900,8,St. Paul,1294194,2021,2021-08-30,Q3-2021
129000,8,Minneapolis,1294228,2021,2021-10-22,Q4-2021
1300000,7,Minneapolis,1294241,2021,2021-10-14,Q4-2021
281000,7,St. Paul,1294257,2021,2021-08-30,Q3-2021
1350000,7,St. Paul,1294283,2021,2021-10-06,Q4-2021
1824000,7,Minneapolis,1294303,2021,2021-10-14,Q4-2021
132500,7,Minneapolis,1294304,2021,2021-10-22,Q4-2021
381000,8,Minneapolis,1294339,2021,2021-10-12,Q4-2021
280000,7,St. Paul,1294351,2021,2021-08-30,Q3-2021
680000,8,St. Paul,1294363,2021,2021-09-24,Q3-2021
245000,8,Minneapolis,1294390,2021,2021-10-28,Q4-2021
260000,7,Minneapolis,1294413,2021,2021-10-16,Q4-2021
3.00E+05,8,Minneapolis,1294415,2021,2021-10-28,Q4-2021
215000,7,St. Paul,1294446,2021,2021-08-30,Q3-2021
1400000,7,St. Paul,1294606,2021,2021-10-08,Q4-2021
330000,8,Minneapolis,1294618,2021,2021-10-15,Q4-2021
1183200,8,Minneapolis,1294624,2021,2021-10-13,Q4-2021
147000,8,Minneapolis,1294625,2021,2021-10-12,Q4-2021
6200000,8,St. Paul,1294638,2021,2021-10-13,Q4-2021
84900,8,St. Paul,1294644,2021,2021-08-11,Q3-2021
325000,7,St. Paul,1294647,2021,2021-09-15,Q3-2021
393500,8,Minneapolis,1294650,2021,2021-10-13,Q4-2021
86130,8,St. Paul,1294653,2021,2021-08-09,Q3-2021
264000,8,St. Paul,1294673,2021,2021-08-24,Q3-2021
660000,7,Minneapolis,1294675,2021,2021-10-12,Q4-2021
270000,8,St. Paul,1294701,2021,2021-08-30,Q3-2021
230000,8,St. Paul,1294704,2021,2021-08-30,Q3-2021
234000,8,Minneapolis,1294710,2021,2021-10-12,Q4-2021
550000,8,Minneapolis,1294721,2021,2021-10-14,Q4-2021
575000,6,Minneapolis,1294726,2021,2021-10-25,Q4-2021
265000,7,Minneapolis,1294728,2021,2021-10-28,Q4-2021
172000,8,Minneapolis,1294729,2021,2021-10-12,Q4-2021
515000,8,St. Paul,1294730,2021,2021-09-21,Q3-2021
340000,8,Minneapolis,1294737,2021,2021-10-14,Q4-2021
330000,7,Minneapolis,1294762,2021,2021-10-07,Q4-2021
7.00E+05,8,Minneapolis,1294777,2021,2021-10-20,Q4-2021
245000,8,Minneapolis,1294789,2021,2021-10-14,Q4-2021
198000,7,Minneapolis,1294791,2021,2021-10-15,Q4-2021
640000,8,Minneapolis,1294823,2021,2021-10-22,Q4-2021
369900,7,Minneapolis,1294828,2021,2021-10-14,Q4-2021
480000,8,St. Paul,1294832,2021,2021-08-23,Q3-2021
365000,7,Minneapolis,1294877,2021,2021-11-02,Q4-2021
212500,8,St. Paul,1294904,2021,2021-08-24,Q3-2021
1800000,7,Minneapolis,1294910,2021,2021-11-05,Q4-2021
354000,8,St. Paul,1294913,2021,2021-08-30,Q3-2021
237000,8,St. Paul,1294927,2021,2021-08-30,Q3-2021
132900,8,Minneapolis,1294965,2021,2021-10-22,Q4-2021
285000,8,Minneapolis,1294985,2021,2021-10-13,Q4-2021
314900,8,Minneapolis,1294990,2021,2021-10-26,Q4-2021
350000,8,Minneapolis,1294992,2021,2021-10-14,Q4-2021
342000,8,St. Paul,1294994,2021,2021-08-30,Q3-2021
242000,8,Minneapolis,1295032,2021,2021-10-12,Q4-2021
378000,8,St. Paul,1295042,2021,2021-09-15,Q3-2021
230000,8,St. Paul,1295082,2021,2021-08-30,Q3-2021
320000,7,St. Paul,1295101,2021,2021-08-30,Q3-2021
309000,8,Minneapolis,1295144,2021,2021-10-05,Q4-2021
8300000,7,Minneapolis,1295145,2021,2021-09-29,Q3-2021
663000,7,Minneapolis,1295146,2021,2021-10-07,Q4-2021
487500,7,Minneapolis,1295163,2021,2021-10-12,Q4-2021
275000,8,Minneapolis,1295200,2021,2021-10-16,Q4-2021
493000,7,Minneapolis,1295219,2021,2021-10-27,Q4-2021
295000,7,Minneapolis,1295237,2021,2021-10-07,Q4-2021
394500,8,St. Paul,1295246,2021,2021-08-23,Q3-2021
60000,7,St. Paul,1295252,2021,2021-08-23,Q3-2021
390000,7,Minneapolis,1295297,2021,2021-10-20,Q4-2021
817500,8,Minneapolis,1295311,2021,2021-10-21,Q4-2021
360000,8,Minneapolis,1295315,2021,2021-10-20,Q4-2021
399000,8,Minneapolis,1295349,2021,2021-10-21,Q4-2021
520000,8,Minneapolis,1295364,2021,2021-10-14,Q4-2021
230000,8,St. Paul,1295374,2021,2021-08-30,Q3-2021
420000,8,Minneapolis,1295379,2021,2021-10-13,Q4-2021
350000,8,Minneapolis,1295381,2021,2021-11-02,Q4-2021
218000,7,St. Paul,1295386,2021,2021-08-09,Q3-2021
245000,8,Minneapolis,1295396,2021,2021-10-22,Q4-2021
785000,8,St. Paul,1295464,2021,2021-10-01,Q4-2021
121000,8,Minneapolis,1295474,2021,2021-10-26,Q4-2021
250000,8,Minneapolis,1295478,2021,2021-10-28,Q4-2021
330000,8,St. Paul,1295487,2021,2021-08-30,Q3-2021
235000,8,St. Paul,1295525,2021,2021-09-03,Q3-2021
92000,7,Minneapolis,1295535,2021,2021-10-12,Q4-2021
379900,8,Minneapolis,1295537,2021,2021-10-14,Q4-2021
320000,8,St. Paul,1295608,2021,2021-08-30,Q3-2021
190000,8,Minneapolis,1295610,2021,2021-11-03,Q4-2021
145000,8,St. Paul,1295612,2021,2021-10-25,Q4-2021
240000,8,St. Paul,1295613,2021,2021-08-24,Q3-2021
315000,7,St. Paul,1295615,2021,2021-09-24,Q3-2021
860000,9,St. Paul,1295619,2021,2021-10-28,Q4-2021
750000,8,Minneapolis,1295630,2021,2021-10-08,Q4-2021
525000,8,Minneapolis,1295638,2021,2021-10-14,Q4-2021
267300,8,Minneapolis,1295653,2021,2021-11-02,Q4-2021
285000,8,Minneapolis,1295666,2021,2021-10-20,Q4-2021
2.00E+05,8,Minneapolis,1295739,2021,2021-10-25,Q4-2021
491400,8,Minneapolis,1295746,2021,2021-10-13,Q4-2021
286000,7,Minneapolis,1295768,2021,2021-10-20,Q4-2021
447000,8,Minneapolis,1295769,2021,2021-10-21,Q4-2021
250000,8,St. Paul,1295770,2021,2021-08-30,Q3-2021
232500,8,Minneapolis,1295819,2021,2021-11-02,Q4-2021
389900,8,St. Paul,1295831,2021,2021-09-15,Q3-2021
303500,8,Minneapolis,1295837,2021,2021-10-08,Q4-2021
530000,8,Minneapolis,1295900,2021,2021-10-20,Q4-2021
270000,8,St. Paul,1295907,2021,2021-09-30,Q3-2021
265000,8,St. Paul,1295931,2021,2021-08-23,Q3-2021
353000,8,Minneapolis,1295940,2021,2021-10-26,Q4-2021
376800,8,Minneapolis,1295945,2021,2021-10-21,Q4-2021
325000,8,St. Paul,1295947,2021,2021-09-23,Q3-2021
130000,8,Minneapolis,1295951,2021,2021-10-14,Q4-2021
255000,8,Minneapolis,1295981,2021,2021-10-20,Q4-2021
375000,8,St. Paul,1296019,2021,2021-09-24,Q3-2021
245000,8,St. Paul,1296028,2021,2021-08-31,Q3-2021
170000,8,St. Paul,1296125,2021,2021-08-24,Q3-2021
805000,8,St. Paul,1296140,2021,2021-08-30,Q3-2021
3.00E+05,8,Minneapolis,1296152,2021,2021-11-02,Q4-2021
625000,7,Minneapolis,1296159,2021,2021-10-14,Q4-2021
145000,8,Minneapolis,1296197,2021,2021-10-20,Q4-2021
311000,8,St. Paul,1296218,2021,2021-08-23,Q3-2021
159900,8,Minneapolis,1296235,2021,2021-10-22,Q4-2021
405000,8,Minneapolis,1296238,2021,2021-10-20,Q4-2021
440000,6,St. Paul,1296247,2021,2021-09-15,Q3-2021
2.00E+05,8,St. Paul,1296266,2021,2021-08-23,Q3-2021
165000,8,Minneapolis,1296291,2021,2021-10-14,Q4-2021
280000,8,St. Paul,1296298,2021,2021-08-30,Q3-2021
188050,8,St. Paul,1296312,2021,2021-08-30,Q3-2021
242500,8,Minneapolis,1296337,2021,2021-10-20,Q4-2021
255000,8,Minneapolis,1296348,2021,2021-10-20,Q4-2021
140000,8,Minneapolis,1296389,2021,2021-10-13,Q4-2021
245000,8,St. Paul,1296394,2021,2021-08-30,Q3-2021
250000,7,Minneapolis,1296452,2021,2021-11-02,Q4-2021
74900,7,Minneapolis,1296454,2021,2021-10-29,Q4-2021
415000,8,Minneapolis,1296459,2021,2021-10-20,Q4-2021
290000,8,Minneapolis,1296495,2021,2021-10-25,Q4-2021
321000,9,Minneapolis,1296498,2021,2021-10-28,Q4-2021
220000,8,St. Paul,1296505,2021,2021-09-13,Q3-2021
717500,8,Minneapolis,1296510,2021,2021-10-20,Q4-2021
404000,8,Minneapolis,1296524,2021,2021-10-26,Q4-2021
348000,8,St. Paul,1296526,2021,2021-09-14,Q3-2021
160000,8,Minneapolis,1296542,2021,2021-10-12,Q4-2021
314900,8,Minneapolis,1296543,2021,2021-10-26,Q4-2021
332000,8,Minneapolis,1296547,2021,2021-10-13,Q4-2021
435000,8,Minneapolis,1296550,2021,2021-10-28,Q4-2021
610000,8,St. Paul,1296555,2021,2021-08-23,Q3-2021
490000,8,St. Paul,1296569,2021,2021-09-15,Q3-2021
530000,8,Minneapolis,1296618,2021,2021-10-20,Q4-2021
250000,8,Minneapolis,1296634,2021,2021-10-13,Q4-2021
550000,8,Minneapolis,1296641,2021,2021-11-02,Q4-2021
487500,8,Minneapolis,1296663,2021,2021-10-20,Q4-2021
269900,8,Minneapolis,1296674,2021,2021-11-02,Q4-2021
240000,8,St. Paul,1296675,2021,2021-08-31,Q3-2021
3.00E+05,8,St. Paul,1296690,2021,2021-08-30,Q3-2021
565000,8,Minneapolis,1296699,2021,2021-10-20,Q4-2021
745000,8,Minneapolis,1296711,2021,2021-10-26,Q4-2021
340000,8,Minneapolis,1296718,2021,2021-10-20,Q4-2021
450000,8,Minneapolis,1296719,2021,2021-10-28,Q4-2021
104000,8,St. Paul,1296748,2021,2021-08-11,Q3-2021
235000,8,Minneapolis,1296751,2021,2021-10-13,Q4-2021
175000,8,St. Paul,1296790,2021,2021-09-30,Q3-2021
250000,8,Minneapolis,1296802,2021,2021-10-20,Q4-2021
625000,8,St. Paul,1296803,2021,2021-08-23,Q3-2021
154900,7,Minneapolis,1296840,2021,2021-11-02,Q4-2021
3.00E+05,8,St. Paul,1296880,2021,2021-08-31,Q3-2021
775000,8,St. Paul,1296882,2021,2021-08-30,Q3-2021
191961,8,St. Paul,1296887,2021,2021-09-03,Q3-2021
141200,8,St. Paul,1296896,2021,2021-09-22,Q3-2021
920000,8,Minneapolis,1296899,2021,2021-11-03,Q4-2021
332500,8,Minneapolis,1296902,2021,2021-10-22,Q4-2021
110000,8,St. Paul,1296906,2021,2021-08-30,Q3-2021
255000,8,St. Paul,1296913,2021,2021-08-30,Q3-2021
162500,8,St. Paul,1296934,2021,2021-08-23,Q3-2021
237000,8,St. Paul,1296996,2021,2021-08-31,Q3-2021
247000,8,Minneapolis,1297038,2021,2021-10-13,Q4-2021
255200,8,St. Paul,1297050,2021,2021-08-30,Q3-2021
476000,8,Minneapolis,1297078,2021,2021-10-20,Q4-2021
575000,8,Minneapolis,1297079,2021,2021-10-12,Q4-2021
361000,8,St. Paul,1297101,2021,2021-08-30,Q3-2021
175000,8,Minneapolis,1297112,2021,2021-10-20,Q4-2021
290000,8,St. Paul,1297124,2021,2021-09-24,Q3-2021
580000,8,Minneapolis,1297128,2021,2021-11-03,Q4-2021
239900,8,Minneapolis,1297135,2021,2021-10-14,Q4-2021
211000,8,Minneapolis,1297137,2021,2021-10-16,Q4-2021
240000,8,Minneapolis,1297156,2021,2021-10-12,Q4-2021
222000,8,St. Paul,1297160,2021,2021-09-30,Q3-2021
278000,8,Minneapolis,1297181,2021,2021-10-16,Q4-2021
560000,8,Minneapolis,1297186,2021,2021-10-28,Q4-2021
457500,8,Minneapolis,1297193,2021,2021-10-12,Q4-2021
577000,8,Minneapolis,1297208,2021,2021-10-26,Q4-2021
229000,8,St. Paul,1297226,2021,2021-10-21,Q4-2021
324000,8,St. Paul,1297306,2021,2021-09-09,Q3-2021
355000,8,Minneapolis,1297311,2021,2021-10-16,Q4-2021
264966,8,Minneapolis,1297327,2021,2021-10-20,Q4-2021
155000,8,St. Paul,1297334,2021,2021-08-23,Q3-2021
895000,8,Minneapolis,1297351,2021,2021-10-14,Q4-2021
395000,8,Minneapolis,1297352,2021,2021-10-15,Q4-2021
403000,8,Minneapolis,1297353,2021,2021-10-12,Q4-2021
129000,8,St. Paul,1297389,2021,2021-08-23,Q3-2021
215000,8,St. Paul,1297391,2021,2021-09-24,Q3-2021
4.00E+05,8,Minneapolis,1297414,2021,2021-10-08,Q4-2021
227000,8,St. Paul,1297415,2021,2021-08-30,Q3-2021
432900,8,Minneapolis,1297442,2021,2021-10-21,Q4-2021
420000,8,Minneapolis,1297462,2021,2021-10-15,Q4-2021
231000,7,Minneapolis,1297531,2021,2021-10-21,Q4-2021
280000,8,St. Paul,1297547,2021,2021-09-22,Q3-2021
369900,8,Minneapolis,1297558,2021,2021-10-20,Q4-2021
149900,8,Minneapolis,1297574,2021,2021-10-20,Q4-2021
145000,8,Minneapolis,1297593,2021,2021-11-02,Q4-2021
135000,8,Minneapolis,1297595,2021,2021-10-13,Q4-2021
165000,8,Minneapolis,1297616,2021,2021-10-20,Q4-2021
318000,8,St. Paul,1297638,2021,2021-09-30,Q3-2021
305000,8,St. Paul,1297647,2021,2021-10-04,Q4-2021
435000,7,Minneapolis,1297663,2021,2021-10-13,Q4-2021
98000,8,St. Paul,1297665,2021,2021-09-02,Q3-2021
297500,8,St. Paul,1297686,2021,2021-08-24,Q3-2021
285000,8,Minneapolis,1297694,2021,2021-10-20,Q4-2021
470000,8,Minneapolis,1297726,2021,2021-10-20,Q4-2021
625000,8,St. Paul,1297727,2021,2021-09-03,Q3-2021
199900,8,Minneapolis,1297734,2021,2021-10-20,Q4-2021
427500,7,Minneapolis,1297739,2021,2021-10-16,Q4-2021
2200000,8,Minneapolis,1297743,2021,2021-10-01,Q4-2021
240000,8,Minneapolis,1297809,2021,2021-10-28,Q4-2021
840000,8,Minneapolis,1297812,2021,2021-10-22,Q4-2021
257500,8,St. Paul,1297846,2021,2021-08-31,Q3-2021
625000,8,Minneapolis,1297850,2021,2021-10-21,Q4-2021
230000,8,Minneapolis,1297864,2021,2021-10-20,Q4-2021
238000,8,Minneapolis,1297887,2021,2021-10-14,Q4-2021
246000,8,Minneapolis,1297902,2021,2021-10-28,Q4-2021
250000,8,Minneapolis,1297906,2021,2021-10-20,Q4-2021
789000,7,Minneapolis,1297917,2021,2021-10-20,Q4-2021
251000,8,St. Paul,1297921,2021,2021-08-23,Q3-2021
160000,8,St. Paul,1297947,2021,2021-08-30,Q3-2021
375000,8,Minneapolis,1297970,2021,2021-10-16,Q4-2021
3.00E+05,8,St. Paul,1297971,2021,2021-09-21,Q3-2021
335000,8,Minneapolis,1298002,2021,2021-10-20,Q4-2021
243000,8,St. Paul,1298026,2021,2021-08-23,Q3-2021
245000,8,Minneapolis,1298036,2021,2021-10-18,Q4-2021
308000,8,Minneapolis,1298083,2021,2021-10-14,Q4-2021
762500,8,Minneapolis,1298099,2021,2021-10-12,Q4-2021
279000,9,Minneapolis,1298134,2021,2021-10-28,Q4-2021
245000,8,St. Paul,1298151,2021,2021-08-31,Q3-2021
67500,8,St. Paul,1298172,2021,2021-08-30,Q3-2021
247000,8,Minneapolis,1298218,2021,2021-11-02,Q4-2021
240000,7,Minneapolis,1298254,2021,2021-10-13,Q4-2021
236000,8,St. Paul,1298260,2021,2021-09-13,Q3-2021
7.00E+05,8,Minneapolis,1298277,2021,2021-10-14,Q4-2021
360000,8,Minneapolis,1298287,2021,2021-10-21,Q4-2021
252950,8,St. Paul,1298322,2021,2021-08-24,Q3-2021
286000,8,St. Paul,1298323,2021,2021-08-30,Q3-2021
330000,8,Minneapolis,1298332,2021,2021-10-28,Q4-2021
425000,8,St. Paul,1298370,2021,2021-09-15,Q3-2021
303500,8,Minneapolis,1298387,2021,2021-10-28,Q4-2021
390000,8,St. Paul,1298394,2021,2021-08-23,Q3-2021
345000,8,Minneapolis,1298403,2021,2021-10-14,Q4-2021
326000,8,Minneapolis,1298407,2021,2021-10-14,Q4-2021
410000,8,Minneapolis,1298409,2021,2021-10-04,Q4-2021
425000,8,St. Paul,1298416,2021,2021-09-15,Q3-2021
270000,8,St. Paul,1298473,2021,2021-09-30,Q3-2021
515000,8,Minneapolis,1298524,2021,2021-10-14,Q4-2021
419000,8,Minneapolis,1298565,2021,2021-10-28,Q4-2021
490000,8,Minneapolis,1298593,2021,2021-10-26,Q4-2021
1336000,8,Minneapolis,1298614,2021,2021-10-13,Q4-2021
234900,8,St. Paul,1298623,2021,2021-08-30,Q3-2021
270000,8,St. Paul,1298641,2021,2021-09-14,Q3-2021
1085000,8,Minneapolis,1298644,2021,2021-10-05,Q4-2021
350000,8,Minneapolis,1298658,2021,2021-10-20,Q4-2021
275000,8,St. Paul,1298677,2021,2021-09-14,Q3-2021
610000,8,St. Paul,1298691,2021,2021-09-15,Q3-2021
3.00E+05,8,St. Paul,1298701,2021,2021-08-31,Q3-2021
150000,8,St. Paul,1298716,2021,2021-09-22,Q3-2021
395940,8,Minneapolis,1298732,2021,2021-10-25,Q4-2021
277900,8,Minneapolis,1298750,2021,2021-10-28,Q4-2021
265000,8,Minneapolis,1298759,2021,2021-10-14,Q4-2021
350000,8,Minneapolis,1298760,2021,2021-10-13,Q4-2021
314000,8,Minneapolis,1298765,2021,2021-11-02,Q4-2021
725000,7,Minneapolis,1298770,2021,2021-10-20,Q4-2021
317870,8,Minneapolis,1298779,2021,2021-10-14,Q4-2021
501000,8,St. Paul,1298787,2021,2021-09-15,Q3-2021
165000,8,St. Paul,1298790,2021,2021-08-30,Q3-2021
299900,8,Minneapolis,1298801,2021,2021-10-14,Q4-2021
325000,8,Minneapolis,1298813,2021,2021-11-03,Q4-2021
255000,8,St. Paul,1298820,2021,2021-08-30,Q3-2021
295500,8,Minneapolis,1298849,2021,2021-10-14,Q4-2021
183500,8,St. Paul,1298857,2021,2021-08-30,Q3-2021
475000,8,St. Paul,1298862,2021,2021-09-15,Q3-2021
160000,8,Minneapolis,1298884,2021,2021-10-20,Q4-2021
285000,8,St. Paul,1298891,2021,2021-10-29,Q4-2021
260000,8,Minneapolis,1298898,2021,2021-10-20,Q4-2021
352000,8,Minneapolis,1298914,2021,2021-10-20,Q4-2021
3.00E+05,8,Minneapolis,1298923,2021,2021-10-14,Q4-2021
178000,8,Minneapolis,1298961,2021,2021-10-20,Q4-2021
245000,8,Minneapolis,1298993,2021,2021-10-12,Q4-2021
220000,8,Minneapolis,1299024,2021,2021-10-13,Q4-2021
260000,8,St. Paul,1299028,2021,2021-09-13,Q3-2021
990000,8,Minneapolis,1299047,2021,2021-10-14,Q4-2021
245000,8,St. Paul,1299060,2021,2021-08-30,Q3-2021
199000,8,Minneapolis,1299082,2021,2021-10-20,Q4-2021
475000,8,Minneapolis,1299090,2021,2021-10-14,Q4-2021
220000,7,Minneapolis,1299095,2021,2021-10-20,Q4-2021
280000,9,St. Paul,1299119,2021,2021-10-19,Q4-2021
414000,9,St. Paul,1299138,2021,2021-10-19,Q4-2021
539100,8,Minneapolis,1299147,2021,2021-10-22,Q4-2021
332000,8,St. Paul,1299157,2021,2021-08-30,Q3-2021
239900,8,St. Paul,1299168,2021,2021-09-03,Q3-2021
110000,8,Minneapolis,1299178,2021,2021-10-04,Q4-2021
345000,8,Minneapolis,1299180,2021,2021-10-16,Q4-2021
275000,8,Minneapolis,1299206,2021,2021-10-14,Q4-2021
265000,8,Minneapolis,1299213,2021,2021-10-14,Q4-2021
289500,8,St. Paul,1299227,2021,2021-08-30,Q3-2021
170000,7,St. Paul,1299232,2021,2021-08-30,Q3-2021
359000,8,Minneapolis,1299235,2021,2021-10-20,Q4-2021
220000,8,St. Paul,1299237,2021,2021-09-21,Q3-2021
299000,8,Minneapolis,1299263,2021,2021-10-20,Q4-2021
330000,8,St. Paul,1299266,2021,2021-09-24,Q3-2021
276000,8,Minneapolis,1299267,2021,2021-10-22,Q4-2021
213000,8,St. Paul,1299274,2021,2021-08-31,Q3-2021
210000,8,St. Paul,1299286,2021,2021-10-15,Q4-2021
375000,8,St. Paul,1299289,2021,2021-08-30,Q3-2021
1600000,7,Minneapolis,1299298,2021,2021-10-28,Q4-2021
6.00E+05,8,St. Paul,1299305,2021,2021-10-18,Q4-2021
235000,8,St. Paul,1299313,2021,2021-08-30,Q3-2021
340000,8,Minneapolis,1299320,2021,2021-10-20,Q4-2021
1299500,8,Minneapolis,1299325,2021,2021-10-26,Q4-2021
140000,8,St. Paul,1299352,2021,2021-08-30,Q3-2021
2325000,8,Minneapolis,1299353,2021,2021-09-27,Q3-2021
154000,8,St. Paul,1299369,2021,2021-10-04,Q4-2021
398500,8,Minneapolis,1299381,2021,2021-10-14,Q4-2021
330000,8,Minneapolis,1299418,2021,2021-10-21,Q4-2021
3.00E+05,8,St. Paul,1299422,2021,2021-09-15,Q3-2021
374900,8,Minneapolis,1299440,2021,2021-10-14,Q4-2021
272000,8,Minneapolis,1299454,2021,2021-10-25,Q4-2021
372571,8,Minneapolis,1299490,2021,2021-10-28,Q4-2021
215000,8,St. Paul,1299496,2021,2021-09-07,Q3-2021
195000,8,St. Paul,1299504,2021,2021-09-30,Q3-2021
445000,8,St. Paul,1299507,2021,2021-08-23,Q3-2021
315000,8,Minneapolis,1299509,2021,2021-10-13,Q4-2021
286500,8,St. Paul,1299537,2021,2021-09-30,Q3-2021
